Team,Opp,Date,Number,Round,Game,Location,W/L,Importance,Points,Oppo,Diff,Team FG,Team FGA,Team FG%,Team 3P,Team 3PA,Team 3P%,Team FT,Team FTA,Team FT%,Team ORB,Team TRB,Team AST,Team STL,Team BLK,Team TOV,Team PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Advanced ORtg,Advanced DRtg,Advanced Pace,Advanced FTr,Advanced 3PAr,Advanced TS%,Advanced TRB%,Advanced AST%,Advanced STL%,Advanced BLK%,Offensive Four Factors eFG%,Offensive Four Factors TOV%,Offensive Four Factors ORB%,Offensive Four Factors FT/FGA,Defensive Four Factors eFG%,Defensive Four Factors TOV%,Defensive Four Factors DRB%,Defensive Four Factors FT/FGA
Pistons,MIA,6/4/2005,6,3,17,Home,W,1,91,66,25,36,86,0.419,7,17,0.412,12,19,0.632,14,46,24,11,5,6,17,26,64,0.406,3,13,0.231,11,18,0.611,5,40,15,1,10,16,20,109.6,79.5,83,0.221,0.198,0.482,53.5,66.7,13.3,9.8,0.459,6,28.6,0.14,0.43,18.2,86.5,0.172
Pistons,MIA,6/6/2005,7,3,18,Away,W,1,88,82,6,36,79,0.456,5,13,0.385,11,15,0.733,13,41,21,7,0,13,23,32,69,0.464,2,11,0.182,16,24,0.667,8,35,12,9,6,15,22,104.9,97.7,83.9,0.19,0.165,0.514,53.9,58.3,8.3,0,0.487,13.2,32.5,0.139,0.478,15.9,77.8,0.232
Pistons,SAS,6/9/2005,1,4,19,Away,L,0,69,84,-15,29,77,0.377,1,6,0.167,10,14,0.714,11,35,15,12,10,12,19,34,79,0.43,4,13,0.308,12,15,0.8,15,49,12,3,8,15,17,84.4,102.7,81.8,0.182,0.078,0.415,41.7,51.7,14.7,15.2,0.383,12.6,24.4,0.13,0.456,14.9,61.5,0.152
Pistons,SAS,6/12/2005,2,4,20,Away,L,0,76,97,-21,33,82,0.402,0,6,0,10,16,0.625,18,45,17,5,2,13,25,29,62,0.468,11,24,0.458,28,34,0.824,9,36,23,11,7,15,19,93.7,119.6,81.1,0.195,0.073,0.427,55.6,51.5,6.2,5.3,0.402,12.7,40,0.122,0.556,16.3,75,0.452
Pistons,SAS,6/14/2005,3,4,21,Home,W,0,96,79,17,40,85,0.471,3,14,0.214,13,17,0.765,17,44,22,12,10,11,18,29,67,0.433,8,17,0.471,13,20,0.65,10,37,16,7,3,18,21,115.5,95.1,83.1,0.2,0.165,0.519,54.3,55,14.4,20,0.488,10.6,38.6,0.153,0.493,19.2,73,0.194
Pistons,SAS,6/16/2005,4,4,22,Home,W,0,102,71,31,41,90,0.456,2,9,0.222,18,23,0.783,13,47,23,13,6,3,22,26,70,0.371,5,15,0.333,14,24,0.583,12,44,15,1,9,17,21,119,82.9,85.7,0.256,0.1,0.509,51.6,56.1,15.2,10.9,0.467,2.9,28.9,0.2,0.407,17.4,73.9,0.2
Pistons,SAS,6/19/2005,5,4,23,Home,L,0,95,96,-1,37,84,0.44,2,9,0.222,19,23,0.826,16,42,17,7,11,11,20,38,82,0.463,8,20,0.4,12,21,0.571,19,45,20,3,3,16,26,110.7,111.9,77.7,0.274,0.107,0.505,48.3,45.9,8.2,17.7,0.452,10.5,38.1,0.226,0.512,14.9,57.8,0.146
Pistons,SAS,6/21/2005,6,4,24,Away,W,1,95,86,9,37,79,0.468,8,17,0.471,13,19,0.684,13,40,19,6,8,5,21,31,75,0.413,8,28,0.286,16,26,0.615,13,43,15,3,2,11,18,119.4,108.1,79.6,0.241,0.215,0.544,48.2,51.4,7.5,17,0.519,5.4,30.2,0.165,0.467,11.3,67.5,0.213
Pistons,SAS,6/23/2005,7,4,25,Away,L,1,74,81,-7,31,74,0.419,2,14,0.143,10,14,0.714,8,34,17,8,6,6,24,29,68,0.426,7,11,0.636,16,19,0.842,8,38,14,4,7,13,20,95.7,104.7,77.3,0.189,0.189,0.462,47.2,54.8,10.3,10.5,0.432,7,21.1,0.135,0.478,14.5,76.5,0.235
Pistons,MIL,4/23/2006,1,1,1,Home,W,0,92,74,18,31,75,0.413,6,18,0.333,24,34,0.706,11,49,17,7,8,11,17,31,87,0.356,4,13,0.308,8,10,0.8,10,42,14,6,1,10,25,104.5,84.1,88,0.453,0.24,0.511,53.8,54.8,8,10.8,0.453,10.9,25.6,0.32,0.379,9.9,79.2,0.092
Pistons,MIL,4/26/2006,2,1,2,Home,W,0,109,98,11,42,83,0.506,10,25,0.4,15,19,0.789,10,41,30,6,6,9,20,37,85,0.435,6,12,0.5,18,24,0.75,14,42,16,5,3,13,22,121.3,109.1,89.8,0.229,0.301,0.597,49.4,71.4,6.7,8.2,0.566,9,26.3,0.181,0.471,12,68.9,0.212
Pistons,MIL,4/29/2006,3,1,3,Away,L,0,104,124,-20,34,70,0.486,11,28,0.393,25,37,0.676,8,30,22,7,3,11,21,47,78,0.603,11,17,0.647,19,22,0.864,8,35,34,7,3,11,27,118.2,140.9,88,0.529,0.4,0.603,46.2,64.7,8,4.9,0.564,11.3,22.9,0.357,0.673,11.1,73.3,0.244
Pistons,MIL,5/1/2006,4,1,4,Away,W,0,109,99,10,35,74,0.473,8,17,0.471,31,41,0.756,13,33,22,7,3,6,21,38,69,0.551,4,10,0.4,19,28,0.679,11,37,23,3,4,16,33,130.6,118.6,83.5,0.554,0.23,0.592,47.1,62.9,8.4,5.1,0.527,6.1,33.3,0.419,0.58,16.4,64.5,0.275
Pistons,MIL,5/3/2006,5,1,5,Home,W,1,122,93,29,40,74,0.541,10,17,0.588,32,39,0.821,13,48,30,4,2,14,21,36,82,0.439,1,10,0.1,20,23,0.87,10,29,18,9,1,11,27,135.5,103.3,90,0.527,0.23,0.669,62.3,75,4.4,2.8,0.608,13.3,40.6,0.432,0.445,10.7,77.8,0.244
Pistons,CLE,5/7/2006,1,2,6,Home,W,0,113,86,27,42,81,0.519,15,22,0.682,14,18,0.778,12,40,23,4,9,10,19,34,82,0.415,3,10,0.3,15,18,0.833,16,37,14,3,3,10,17,138.2,105.2,81.8,0.222,0.272,0.635,51.9,54.8,4.9,12.5,0.611,10.1,36.4,0.173,0.433,10,63.6,0.183
Pistons,CLE,5/9/2006,2,2,7,Home,W,0,97,91,6,28,68,0.412,10,25,0.4,31,42,0.738,5,38,20,8,2,8,18,35,79,0.443,6,14,0.429,15,22,0.682,13,51,18,2,1,12,26,111.3,104.4,87.2,0.618,0.368,0.561,42.7,71.4,9.2,3.1,0.485,8.5,11.6,0.456,0.481,11.9,71.7,0.19
Pistons,CLE,5/13/2006,3,2,8,Away,L,0,77,86,-9,28,71,0.394,7,18,0.389,14,16,0.875,13,37,21,8,2,16,19,34,68,0.5,3,14,0.214,15,16,0.938,9,37,21,8,4,13,17,98.5,110.1,78.1,0.225,0.254,0.493,50,75,10.2,3.7,0.444,17,31.7,0.197,0.522,14.8,72.7,0.221
Pistons,CLE,5/15/2006,4,2,9,Away,L,0,72,74,-2,25,75,0.333,4,15,0.267,18,23,0.783,11,36,12,9,5,14,19,29,68,0.426,5,11,0.455,11,17,0.647,7,36,13,7,5,18,22,86.1,88.5,83.6,0.307,0.2,0.423,50,48,10.8,8.8,0.36,14.1,27.5,0.24,0.463,19.3,78.1,0.162
Pistons,CLE,5/17/2006,5,2,10,Home,L,0,84,86,-2,32,75,0.427,2,10,0.2,18,28,0.643,16,47,16,4,8,17,21,31,81,0.383,5,13,0.385,19,26,0.731,19,44,15,9,10,12,27,99.8,102.2,84.2,0.373,0.133,0.481,51.6,50,4.8,11.8,0.44,16.3,39,0.24,0.414,11.5,62,0.235
Pistons,CLE,5/19/2006,6,2,11,Away,W,1,84,82,2,31,68,0.456,6,14,0.429,16,28,0.571,11,35,17,9,5,10,19,30,67,0.448,2,12,0.167,20,24,0.833,12,42,17,4,5,13,22,108.4,105.8,77.5,0.412,0.206,0.523,45.5,54.8,11.6,9.1,0.5,11.1,26.8,0.235,0.463,14.4,66.7,0.299
Pistons,CLE,5/21/2006,7,2,12,Home,W,1,79,61,18,29,68,0.426,3,13,0.231,18,32,0.563,13,48,11,4,6,9,22,20,65,0.308,1,12,0.083,20,27,0.741,9,36,9,6,1,12,28,102.5,79.1,77.1,0.471,0.191,0.481,57.1,37.9,5.2,11.3,0.449,9.9,32.5,0.265,0.315,13.5,79.5,0.308
Pistons,MIA,5/23/2006,1,3,13,Home,L,0,86,91,-5,31,82,0.378,5,21,0.238,19,22,0.864,9,33,16,7,1,6,17,36,64,0.563,5,14,0.357,14,21,0.667,5,43,13,5,6,15,21,102,108,84.3,0.268,0.256,0.469,43.4,51.6,8.3,2,0.409,6.1,19.1,0.232,0.602,17,82.8,0.219
Pistons,MIA,5/25/2006,2,3,14,Home,W,0,92,88,4,33,75,0.44,6,22,0.273,20,27,0.741,11,39,20,10,3,16,25,31,73,0.425,6,22,0.273,20,23,0.87,9,40,16,8,7,18,24,102.6,98.2,89.6,0.36,0.293,0.529,49.4,60.6,11.2,5.9,0.48,15.6,26.2,0.267,0.466,17.8,75.7,0.274
Pistons,MIA,5/27/2006,3,3,15,Away,L,0,83,98,-15,27,64,0.422,7,16,0.438,22,33,0.667,8,27,11,5,2,14,23,39,67,0.582,2,9,0.222,18,25,0.72,11,40,11,8,2,18,26,99.6,117.6,83.3,0.516,0.25,0.529,40.3,40.7,6,3.4,0.477,15.1,21.6,0.344,0.597,18.8,63.3,0.269
Pistons,MIA,5/29/2006,4,3,16,Away,L,0,78,89,-11,30,77,0.39,6,16,0.375,12,22,0.545,14,36,14,4,2,10,30,28,51,0.549,5,15,0.333,28,47,0.596,4,35,17,7,5,13,19,98,111.8,79.6,0.286,0.208,0.45,50.7,46.7,5,5.6,0.429,10.3,31.1,0.156,0.598,15.4,84.6,0.549
Pistons,MIA,5/31/2006,5,3,17,Home,W,1,91,78,13,33,77,0.429,2,15,0.133,23,26,0.885,13,42,19,8,7,9,19,34,77,0.442,4,19,0.211,6,20,0.3,13,40,21,4,7,14,25,109.7,94.1,82.9,0.338,0.195,0.514,51.2,57.6,9.6,12.1,0.442,9.2,32.5,0.299,0.468,14,69,0.078
Pistons,MIA,6/2/2006,6,3,18,Away,L,1,78,95,-17,27,81,0.333,6,21,0.286,18,24,0.75,13,39,15,5,0,6,16,39,70,0.557,6,16,0.375,11,17,0.647,6,48,22,3,9,12,20,94.2,114.8,82.8,0.296,0.259,0.426,44.8,55.6,6,0,0.37,6.2,23.6,0.222,0.6,13.4,81.3,0.157
Rockets,MIN,4/24/1997,1,1,1,Home,W,0,112,95,17,39,85,0.459,11,27,0.407,23,31,0.742,16,58,28,1,2,14,21,37,85,0.435,9,20,0.45,12,18,0.667,9,36,20,6,4,5,28,123.6,104.8,90.6,0.365,0.318,0.568,61.7,71.8,1.1,3.1,0.524,12.4,37.2,0.271,0.488,5.1,82.4,0.141
Rockets,MIN,4/26/1997,2,1,2,Home,W,0,96,84,12,32,73,0.438,9,26,0.346,23,29,0.793,13,44,26,10,6,17,19,36,85,0.424,4,15,0.267,8,13,0.615,15,39,22,11,6,13,22,111.4,97.5,86.1,0.397,0.356,0.56,53,81.3,11.6,8.6,0.5,16.5,35.1,0.315,0.447,12.5,67.4,0.094
Rockets,MIN,4/29/1997,3,1,3,Away,W,1,125,120,5,44,73,0.603,15,28,0.536,22,30,0.733,4,31,33,8,4,11,20,47,96,0.49,6,15,0.4,20,23,0.87,18,41,30,6,2,8,20,136.1,130.7,91.8,0.411,0.384,0.725,43.1,75,8.7,4.9,0.705,11.3,14.8,0.301,0.521,7,60,0.208
Rockets,SEA,5/5/1997,1,2,4,Home,W,0,112,102,10,41,73,0.562,15,28,0.536,15,19,0.789,5,38,30,9,6,17,16,41,85,0.482,10,22,0.455,10,13,0.769,12,39,26,11,5,13,22,122.5,111.5,91.4,0.26,0.384,0.688,49.4,73.2,9.8,9.5,0.664,17.3,15.6,0.205,0.541,12.5,73.3,0.118
Rockets,SEA,5/7/1997,2,2,5,Home,L,0,101,106,-5,35,77,0.455,9,27,0.333,22,32,0.688,16,41,25,10,4,19,25,33,76,0.434,9,27,0.333,31,33,0.939,14,40,21,15,4,17,24,111.4,116.9,90.7,0.416,0.351,0.554,50.6,71.4,11,8.2,0.513,17.3,38.1,0.286,0.493,15.8,64.1,0.408
Rockets,SEA,5/9/1997,3,2,6,Away,W,0,97,93,4,33,77,0.429,7,21,0.333,24,29,0.828,12,42,21,7,4,10,21,32,81,0.395,5,13,0.385,24,30,0.8,17,43,18,7,5,8,23,117,112.2,82.9,0.377,0.273,0.54,49.4,63.6,8.4,5.9,0.474,10,31.6,0.312,0.426,7.8,63.8,0.296
Rockets,SEA,5/11/1997,4,2,7,Away,W,0,110,106,4,39,95,0.411,14,30,0.467,18,24,0.75,19,52,24,11,3,19,23,38,88,0.432,5,19,0.263,25,31,0.806,17,47,24,13,4,18,24,109.7,105.7,90.8,0.253,0.316,0.521,52.5,61.5,11,4.3,0.484,15.3,38.8,0.189,0.46,15,66,0.284
Rockets,SEA,5/13/1997,5,2,8,Home,L,0,94,100,-6,30,78,0.385,5,27,0.185,29,38,0.763,20,46,17,9,1,11,23,35,73,0.479,6,18,0.333,24,31,0.774,10,32,21,6,2,9,25,115.4,122.8,81.4,0.487,0.346,0.496,59,56.7,11.1,1.8,0.417,10.4,47.6,0.372,0.521,9.4,72.2,0.329
Rockets,SEA,5/15/1997,6,2,9,Away,L,0,96,99,-3,34,81,0.42,6,23,0.261,22,27,0.815,18,44,21,7,5,21,26,34,76,0.447,4,12,0.333,27,33,0.818,12,35,23,12,4,13,19,107.4,110.8,89.4,0.333,0.284,0.517,55.7,61.8,7.8,7.8,0.457,18.4,43.9,0.272,0.474,12.6,68.4,0.355
Rockets,SEA,5/17/1997,7,2,10,Home,W,1,96,91,5,37,79,0.468,6,24,0.25,16,24,0.667,13,43,24,10,0,17,24,31,81,0.383,7,18,0.389,22,29,0.759,15,44,21,8,1,15,23,105.8,100.3,90.7,0.304,0.304,0.536,49.4,64.9,11,0,0.506,16,31,0.203,0.426,13.8,66.7,0.272
Rockets,UTA,5/19/1997,1,3,11,Away,L,0,86,101,-15,27,71,0.38,7,24,0.292,25,34,0.735,10,40,17,4,5,18,21,37,84,0.44,5,14,0.357,22,27,0.815,15,49,24,10,3,15,30,93,109.2,92.5,0.479,0.338,0.5,44.9,63,4.3,7.1,0.43,17.3,22.7,0.352,0.47,13.5,66.7,0.262
Rockets,UTA,5/21/1997,2,3,12,Away,L,0,92,104,-12,31,85,0.365,5,16,0.313,25,34,0.735,14,37,13,6,6,7,25,35,78,0.449,3,10,0.3,31,37,0.838,17,56,21,3,10,13,25,104.2,117.8,88.3,0.4,0.188,0.46,39.8,41.9,6.8,8.8,0.394,6.5,26.4,0.294,0.468,12.1,57.5,0.397
Rockets,UTA,5/23/1997,3,3,13,Home,W,0,118,100,18,44,75,0.587,12,25,0.48,18,22,0.818,10,38,28,8,6,15,22,39,82,0.476,6,16,0.375,16,20,0.8,9,30,23,6,4,12,23,131.9,111.8,89.5,0.293,0.333,0.697,55.9,63.6,8.9,9.1,0.667,15,32.3,0.24,0.512,11.7,75.7,0.195
Rockets,UTA,5/25/1997,4,3,14,Home,W,0,95,92,3,33,72,0.458,6,19,0.316,23,28,0.821,9,43,20,7,6,12,22,35,83,0.422,2,8,0.25,20,25,0.8,12,40,25,9,3,8,23,110,106.6,86.3,0.389,0.264,0.563,51.8,60.6,8.1,8,0.5,12.5,24.3,0.319,0.434,7.8,73.9,0.241
Rockets,UTA,5/27/1997,5,3,15,Away,L,0,91,96,-5,30,67,0.448,7,24,0.292,24,31,0.774,9,32,16,10,3,14,24,34,69,0.493,3,13,0.231,25,28,0.893,9,35,17,10,4,16,23,107.8,113.7,84.4,0.463,0.358,0.564,47.8,53.3,11.8,5.4,0.5,14.8,25.7,0.358,0.514,16.4,71.9,0.362
Rockets,UTA,5/29/1997,6,3,16,Home,L,1,100,103,-3,36,72,0.5,8,23,0.348,20,23,0.87,8,35,27,6,9,15,18,40,82,0.488,8,16,0.5,15,18,0.833,11,39,22,8,6,11,24,114.4,117.8,87.4,0.319,0.319,0.609,47.3,75,6.9,13.6,0.556,15.4,22.2,0.278,0.537,10.9,71.1,0.183
Spurs,DEN,4/24/2005,1,1,1,Home,L,0,87,93,-6,34,81,0.42,3,13,0.231,16,19,0.842,12,45,22,6,8,17,23,34,82,0.415,3,6,0.5,22,30,0.733,15,44,12,9,8,13,21,95.7,102.3,90.9,0.235,0.16,0.487,50.6,64.7,6.6,10.5,0.438,16,29.3,0.198,0.433,12,68.8,0.268
Spurs,DEN,4/27/2005,2,1,2,Home,W,0,104,76,28,34,71,0.479,10,18,0.556,26,38,0.684,6,46,16,6,6,9,21,27,75,0.36,3,8,0.375,19,26,0.731,6,39,17,6,3,13,26,115,84.1,90.4,0.535,0.254,0.593,54.1,47.1,6.6,9,0.549,9.3,15.4,0.366,0.38,13.1,87,0.253
Spurs,DEN,4/30/2005,3,1,3,Away,W,0,86,78,8,31,81,0.383,6,18,0.333,18,28,0.643,15,47,19,4,7,15,22,29,71,0.408,3,10,0.3,17,30,0.567,11,39,17,7,8,15,26,98.3,89.1,87.5,0.346,0.222,0.461,54.7,61.3,4.6,11.5,0.42,13.8,34.9,0.222,0.43,15.1,74.4,0.239
Spurs,DEN,5/2/2005,4,1,4,Away,W,0,126,115,11,40,83,0.482,7,19,0.368,39,45,0.867,8,40,19,4,5,11,36,38,83,0.458,1,8,0.125,38,46,0.826,9,40,19,4,6,10,37,123.9,113.1,92.1,0.542,0.229,0.613,50,47.5,3.9,6.7,0.524,9.7,20.5,0.47,0.464,8.8,78,0.458
Spurs,DEN,5/4/2005,5,1,5,Home,W,1,99,89,10,33,73,0.452,9,24,0.375,24,33,0.727,12,45,23,5,9,16,22,36,82,0.439,1,10,0.1,16,20,0.8,10,35,17,6,4,11,25,111.3,100.1,88.9,0.452,0.329,0.566,56.3,69.7,5.6,12.5,0.514,15.5,32.4,0.329,0.445,10.8,76.7,0.195
Spurs,SEA,5/8/2005,1,2,6,Home,W,0,103,81,22,35,69,0.507,4,13,0.308,29,35,0.829,11,46,17,4,7,18,19,33,77,0.429,2,10,0.2,13,18,0.722,10,31,10,9,4,13,27,117.6,92.4,87.6,0.507,0.188,0.61,59.7,48.6,4.6,10.4,0.536,17.6,34.4,0.42,0.442,13.3,77.8,0.169
Spurs,SEA,5/10/2005,2,2,7,Home,W,0,108,91,17,38,72,0.528,5,13,0.385,27,35,0.771,11,37,20,7,7,11,26,33,78,0.423,4,15,0.267,21,24,0.875,17,41,12,7,4,16,30,127,107,85.1,0.486,0.181,0.618,47.4,52.6,8.2,11.1,0.563,11.2,31.4,0.375,0.449,15.3,60.5,0.269
Spurs,SEA,5/12/2005,3,2,8,Away,L,0,91,92,-1,32,73,0.438,8,19,0.421,19,34,0.559,7,37,19,5,6,10,25,31,76,0.408,2,16,0.125,28,33,0.848,14,48,15,6,3,10,31,105.2,106.4,86.5,0.466,0.26,0.517,43.5,59.4,5.8,10,0.493,10.2,17.1,0.26,0.421,9.9,68.2,0.368
Spurs,SEA,5/15/2005,4,2,9,Away,L,0,89,101,-12,30,72,0.417,5,16,0.313,24,30,0.8,15,40,16,6,5,20,25,39,78,0.5,6,13,0.462,17,27,0.63,9,32,16,11,9,12,25,101.1,114.8,88,0.417,0.222,0.522,55.6,53.3,6.8,7.7,0.451,19,39.5,0.333,0.538,11.8,73.5,0.218
Spurs,SEA,5/17/2005,5,2,10,Home,W,0,103,90,13,36,78,0.462,6,17,0.353,25,34,0.735,15,42,15,3,3,9,28,34,74,0.459,3,13,0.231,19,26,0.731,13,39,12,4,4,13,31,122.9,107.4,83.8,0.436,0.218,0.554,51.9,41.7,3.6,4.9,0.5,8.8,36.6,0.321,0.48,13.2,67.5,0.257
Spurs,SEA,5/19/2005,6,2,11,Away,W,1,98,96,2,33,72,0.458,6,17,0.353,26,34,0.765,11,31,21,4,8,15,22,36,75,0.48,4,11,0.364,20,26,0.769,11,38,13,6,2,12,28,114.5,112.2,85.6,0.472,0.236,0.563,44.9,63.6,4.7,12.5,0.5,14.7,28.9,0.361,0.507,12.2,64.5,0.267
Spurs,PHO,5/22/2005,1,3,12,Away,W,0,121,114,7,45,87,0.517,10,23,0.435,21,31,0.677,13,45,18,9,4,11,23,42,86,0.488,6,15,0.4,24,29,0.828,13,41,19,5,3,12,22,125.9,118.7,96.1,0.356,0.264,0.601,52.3,40,9.4,5.6,0.575,9.9,31.7,0.241,0.523,10.8,71.1,0.279
Spurs,PHO,5/24/2005,2,3,13,Away,W,0,111,108,3,44,86,0.512,8,18,0.444,15,21,0.714,12,34,21,8,4,11,16,44,79,0.557,6,12,0.5,14,17,0.824,9,34,20,5,9,16,19,122.1,118.8,90.9,0.244,0.209,0.583,50,47.7,8.8,6,0.558,10.4,32.4,0.174,0.595,15.6,71,0.177
Spurs,PHO,5/28/2005,3,3,14,Home,W,0,102,92,10,35,76,0.461,6,20,0.3,26,30,0.867,16,49,19,9,4,13,16,38,86,0.442,5,13,0.385,11,15,0.733,12,35,10,8,3,12,20,117.7,106.2,86.7,0.395,0.263,0.572,58.3,54.3,10.4,5.5,0.5,12.7,41,0.342,0.471,11.5,73.3,0.128
Spurs,PHO,5/30/2005,4,3,15,Home,L,1,106,111,-5,42,95,0.442,11,25,0.44,11,23,0.478,20,45,22,9,5,11,18,44,77,0.571,9,18,0.5,14,16,0.875,7,37,23,5,6,14,21,116.4,121.8,91.1,0.242,0.263,0.504,54.9,52.4,9.9,8.5,0.5,9.5,40,0.116,0.63,14.3,78.1,0.182
Spurs,PHO,6/1/2005,5,3,16,Away,W,1,101,95,6,40,87,0.46,9,21,0.429,12,16,0.75,14,47,21,7,6,14,20,38,87,0.437,5,17,0.294,14,17,0.824,12,43,16,8,6,11,14,110.6,104.1,91.3,0.184,0.241,0.537,52.2,52.5,7.7,8.6,0.511,13,31.1,0.138,0.466,10.4,73.3,0.161
Spurs,DET,6/9/2005,1,4,17,Home,W,0,84,69,15,34,79,0.43,4,13,0.308,12,15,0.8,15,49,12,3,8,15,17,29,77,0.377,1,6,0.167,10,14,0.714,11,35,15,12,10,12,19,102.7,84.4,81.8,0.19,0.165,0.491,58.3,35.3,3.7,11.3,0.456,14.9,38.5,0.152,0.383,12.6,75.6,0.13
Spurs,DET,6/12/2005,2,4,18,Home,W,0,97,76,21,29,62,0.468,11,24,0.458,28,34,0.824,9,36,23,11,7,15,19,33,82,0.402,0,6,0,10,16,0.625,18,45,17,5,2,13,25,119.6,93.7,81.1,0.548,0.387,0.63,44.4,79.3,13.6,9.2,0.556,16.3,25,0.452,0.402,12.7,60,0.122
Spurs,DET,6/14/2005,3,4,19,Away,L,0,79,96,-17,29,67,0.433,8,17,0.471,13,20,0.65,10,37,16,7,3,18,21,40,85,0.471,3,14,0.214,13,17,0.765,17,44,22,12,10,11,18,95.1,115.5,83.1,0.299,0.254,0.521,45.7,55.2,8.4,4.2,0.493,19.2,27,0.194,0.488,10.6,61.4,0.153
Spurs,DET,6/16/2005,4,4,20,Away,L,0,71,102,-31,26,70,0.371,5,15,0.333,14,24,0.583,12,44,15,1,9,17,21,41,90,0.456,2,9,0.222,18,23,0.783,13,47,23,13,6,3,22,82.9,119,85.7,0.343,0.214,0.441,48.4,57.7,1.2,11.1,0.407,17.4,26.1,0.2,0.467,2.9,71.1,0.2
Spurs,DET,6/19/2005,5,4,21,Away,W,0,96,95,1,38,82,0.463,8,20,0.4,12,21,0.571,19,45,20,3,3,16,26,37,84,0.44,2,9,0.222,19,23,0.826,16,42,17,7,11,11,20,111.9,110.7,77.7,0.256,0.244,0.526,51.7,52.6,3.5,4,0.512,14.9,42.2,0.146,0.452,10.5,61.9,0.226
Spurs,DET,6/21/2005,6,4,22,Home,L,1,86,95,-9,31,75,0.413,8,28,0.286,16,26,0.615,13,43,15,3,2,11,18,37,79,0.468,8,17,0.471,13,19,0.684,13,40,19,6,8,5,21,108.1,119.4,79.6,0.347,0.373,0.497,51.8,48.4,3.8,3.2,0.467,11.3,32.5,0.213,0.519,5.4,69.8,0.165
Spurs,DET,6/23/2005,7,4,23,Home,W,1,81,74,7,29,68,0.426,7,11,0.636,16,19,0.842,8,38,14,4,7,13,20,31,74,0.419,2,14,0.143,10,14,0.714,8,34,17,8,6,6,24,104.7,95.7,77.3,0.279,0.162,0.53,52.8,48.3,5.2,11.7,0.478,14.5,23.5,0.235,0.432,7,78.9,0.135
Spurs,SAC,4/22/2006,1,1,1,Home,W,0,122,88,34,42,73,0.575,11,17,0.647,27,32,0.844,12,51,25,5,6,12,20,33,84,0.393,5,14,0.357,17,20,0.85,13,32,14,7,0,9,25,141.6,102.1,86.2,0.438,0.233,0.701,61.4,59.5,5.8,8.6,0.651,12.1,38.7,0.37,0.423,8.8,75,0.202
Spurs,SAC,4/25/2006,2,1,2,Home,W,0,128,119,9,43,84,0.512,12,26,0.462,30,36,0.833,7,34,29,7,9,11,28,42,87,0.483,3,10,0.3,32,38,0.842,14,47,15,4,3,16,29,125.8,117,92.1,0.429,0.31,0.641,42,67.4,6.9,11.7,0.583,9.9,17.5,0.357,0.5,13.4,65.9,0.368
Spurs,SAC,4/28/2006,3,1,3,Away,L,0,93,94,-1,35,76,0.461,6,20,0.3,17,23,0.739,10,39,18,6,10,15,24,33,77,0.429,3,14,0.214,25,33,0.758,15,45,16,7,4,12,24,106.1,107.2,87.7,0.303,0.263,0.54,46.4,51.4,6.8,15.9,0.5,14.8,25,0.224,0.448,11.6,65.9,0.325
Spurs,SAC,4/30/2006,4,1,4,Away,L,0,84,102,-18,32,71,0.451,3,13,0.231,17,27,0.63,7,31,13,7,1,14,21,38,76,0.5,6,18,0.333,20,27,0.741,11,37,16,7,3,10,25,98.3,119.3,85.5,0.38,0.183,0.507,45.6,40.6,8.2,1.7,0.472,14.5,21.2,0.239,0.539,10.2,68.6,0.263
Spurs,SAC,5/2/2006,5,1,5,Home,W,0,109,98,11,39,68,0.574,7,16,0.438,24,27,0.889,7,40,27,3,4,14,23,34,77,0.442,10,22,0.455,20,25,0.8,11,30,17,11,3,9,27,129,116,84.5,0.397,0.235,0.682,57.1,69.2,3.6,7.3,0.625,14.9,26.9,0.353,0.506,9.3,75,0.26
Spurs,SAC,5/5/2006,6,1,6,Away,W,1,105,83,22,39,77,0.506,9,19,0.474,18,24,0.75,9,38,20,8,4,11,21,28,68,0.412,4,16,0.25,23,30,0.767,10,39,14,9,2,20,26,118.6,93.8,88.5,0.312,0.247,0.6,49.4,51.3,9,7.7,0.565,11.2,23.7,0.234,0.441,19.8,74.4,0.338
Spurs,DAL,5/7/2006,1,2,7,Home,W,0,87,85,2,31,75,0.413,3,13,0.231,22,30,0.733,11,40,11,8,4,12,20,32,77,0.416,2,7,0.286,19,28,0.679,13,47,8,9,7,12,24,100.7,98.4,86.4,0.4,0.173,0.493,46,35.5,9.3,5.7,0.433,12,24.4,0.293,0.429,11.8,69,0.247
Spurs,DAL,5/9/2006,2,2,8,Home,L,0,91,113,-22,30,66,0.455,4,13,0.308,27,37,0.73,6,34,11,4,5,14,26,36,78,0.462,6,13,0.462,35,43,0.814,10,39,12,10,3,6,27,102.5,127.3,88.8,0.561,0.197,0.553,46.6,36.7,4.5,7.7,0.485,14.5,17.1,0.409,0.5,5.8,73.7,0.449
