"Month","Year","Dest","Freq","ArrDelay","NDays"
1,2000,"BOI",935,10868,31
1,2000,"BOS",9173,114508,31
1,2000,"BRW",74,741,31
1,1988,"STX",271,4402,31
1,1988,"SUX",268,2237,31
1,1990,"EGE",34,505,31
1,1990,"ELM",148,1071,31
1,1990,"ELP",2168,16796,31
1,1990,"ERI",172,2479,31
1,1990,"EUG",323,2387,31
1,1990,"EVV",209,429,31
1,1995,"HPN",556,2878,31
1,2001,"ILM",185,-219,31
1,2001,"IND",3340,22728,31
1,2001,"ISP",1029,7927,31
1,2001,"ITH",120,677,31
1,2001,"ITO",441,698,31
1,1993,"BNA",5202,10948,31
1,1993,"BOI",459,7044,31
1,1993,"BOS",7870,61748,31
1,1993,"BRW",27,343,31
1,1993,"BTM",62,1400,31
1,1993,"BTR",630,3850,31
1,1993,"BTV",338,1607,31
1,1993,"BUF",1974,7149,31
1,1993,"BUR",1879,16733,31
1,1993,"BWI",4085,12820,31
1,1993,"BZN",366,2962,31
1,1993,"CAE",518,3742,31
1,1993,"CAK",118,-202,31
1,2003,"PVD",2431,1113,31
1,2003,"PWM",813,7474,31
1,2003,"RAP",259,936,31
1,2003,"RDD",211,1437,31
1,2004,"SRQ",569,3940,31
1,2004,"STL",4997,27735,31
1,2004,"STT",330,2725,31
1,1993,"COS",861,7127,31
1,1993,"CPR",88,1526,31
1,2001,"ATL",22375,117992,31
1,2001,"AUS",3737,21930,31
1,2007,"SPI",143,3158,31
1,2007,"SPS",175,114,31
1,2007,"SRQ",684,3977,31
1,2007,"STL",5495,34949,31
1,2007,"STT",309,914,31
1,2007,"STX",48,4,31
1,2007,"SUN",279,3072,31
1,2007,"SUX",54,26,31
1,2007,"SWF",381,5364,31
1,2007,"SYR",1118,11825,31
1,2007,"TEX",62,789,31
1,2007,"TLH",312,1397,31
1,2007,"TOL",182,2405,31
1,2007,"TPA",6923,32634,31
1,2007,"TRI",77,659,31
1,2007,"TTN",115,1740,31
1,2007,"TUL",2028,21135,31
1,2007,"TUP",58,267,31
1,2007,"TUS",2166,28058,31
1,2007,"TVC",278,5231,31
1,2007,"TWF",197,2672,31
1,2007,"TXK",93,890,31
1,2007,"TYR",123,1720,31
1,2007,"TYS",1039,8960,31
1,2007,"VLD",85,870,31
1,2001,"BWI",8462,44280,31
1,2001,"BZN",155,-387,31
1,2001,"CAE",364,928,31
1,2001,"CAK",93,818,31
1,1990,"LSE",114,-225,31
1,1990,"LYH",82,186,31
1,1990,"MAF",692,3472,31
1,1990,"MBS",311,1750,31
1,1990,"MCI",3750,28232,31
1,2004,"MGM",307,889,31
1,2004,"MHT",1773,13171,31
1,2004,"MIA",5612,45672,31
1,2004,"MKE",1852,21476,31
1,2004,"MKK",30,-140,31
1,2004,"MLB",254,1700,31
1,1990,"MGM",208,1573,31
1,1990,"MHT",323,2130,31
1,1990,"MIA",7010,49740,31
1,2004,"CHS",1150,4713,31
1,2004,"CIC",90,70,31
1,2004,"CID",516,9122,31
1,2004,"CKB",6,47,31
1,2004,"CLD",177,-550,31
1,2004,"CLE",7284,59846,31
1,2004,"CLL",307,-518,31
1,2004,"CLT",9099,9895,31
1,2004,"CMH",3145,30352,31
1,2004,"CMI",208,6357,31
1,2004,"COD",62,759,31
1,1992,"TUS",1442,4891,31
1,1992,"TVC",56,1007,31
1,1992,"TYS",729,3585,31
1,1992,"UCA",80,-145,31
1,1992,"VPS",92,502,31
1,1992,"WRG",60,454,31
1,1992,"YAK",60,669,31
1,1992,"YUM",133,239,31
1,2004,"OXR",145,-536,31
1,2004,"PBI",2490,19164,31
1,2004,"PDX",4673,31967,31
1,2004,"PFN",281,-337,31
1,1988,"SBN",211,2780,31
1,1988,"SCC",48,48,31
1,1988,"SCK",122,1242,31
1,1988,"SDF",2038,23350,31
1,1988,"SEA",5807,79389,31
1,2004,"DSM",928,15140,31
1,2004,"DTW",11900,82799,31
1,2004,"DUT",55,1312,31
1,2004,"EFD",130,614,31
1,1990,"DAB",575,6125,31
1,1990,"DAL",3166,10202,31
1,2001,"GSO",1456,5986,31
1,2001,"GSP",834,7890,31
1,2001,"GTF",186,-345,31
1,2001,"GUC",63,762,31
1,2001,"HDN",167,518,31
1,2001,"HLN",62,407,31
1,2001,"HNL",3429,4614,31
1,2001,"HOU",5200,31143,31
1,1988,"SYR",2811,23692,31
1,2000,"BUR",2254,18715,31
1,1988,"TLH",686,10203,31
1,1988,"TOL",294,3038,31
1,1995,"HNL",1169,27114,31
1,1995,"HOU",4942,37074,31
1,2001,"ILE",269,3880,31
1,2004,"SAN",7176,29432,31
1,2004,"SAT",3250,22525,31
1,2004,"SAV",982,4233,31
1,2004,"SBA",928,1103,31
1,2004,"SBN",381,6097,31
1,2004,"SBP",458,-636,31
1,2004,"SCC",30,520,31
1,2004,"SCE",217,284,31
1,2004,"SDF",1970,14990,31
1,2004,"SEA",8586,82304,31
1,2004,"SFO",10746,125274,31
1,2004,"SGF",396,4332,31
1,2004,"SGU",248,3002,31
1,2003,"PIT",5868,14896,31
1,2003,"PNS",542,1783,31
1,2003,"PSC",288,2795,31
1,2003,"PSG",62,537,31
1,2003,"PSP",1384,4536,31
1,2007,"ABI",244,2331,31
1,2007,"ABQ",3095,26219,31
1,2007,"ABY",108,1389,31
1,2007,"ACT",182,757,31
1,2007,"ACV",323,5403,31
1,2007,"ACY",85,276,31
1,2007,"ADK",8,367,31
1,2004,"STX",36,228,31
1,2004,"SUN",175,2009,31
1,2007,"AGS",168,2445,31
1,2007,"AKN",21,376,31
1,2007,"ALB",1227,9156,31
1,2007,"ALO",29,-36,31
1,2007,"AMA",701,6122,31
1,2007,"ANC",1390,25454,31
1,2007,"APF",65,616,31
1,2007,"ASE",665,12572,31
1,2007,"ATL",32266,207142,31
1,2007,"ATW",490,6941,31
1,2007,"AUS",3773,41707,31
1,2007,"AVL",268,1835,31
1,2007,"AVP",265,3891,31
1,2007,"AZO",474,5875,31
1,2007,"BDL",2764,13378,31
1,2007,"BET",89,1075,31
1,2007,"BFL",469,2303,31
1,2007,"BGM",118,337,31
1,2007,"BGR",424,4623,31
1,2007,"BHM",1722,14599,31
1,2007,"BIL",342,5359,31
1,2007,"BIS",271,4075,31
1,2007,"BLI",59,900,31
1,2007,"BMI",299,4740,31
1,2007,"BNA",5163,41984,31
1,2007,"BOI",1384,15650,31
1,2007,"BOS",11458,47387,31
1,2007,"BPT",31,118,31
1,2007,"BQK",81,1007,31
1,2007,"BQN",109,1150,31
1,1995,"BIL",298,1072,31
1,2001,"CDV",62,402,31
1,2001,"CHA",182,1433,31
1,2001,"CHS",587,3087,31
1,2001,"CID",605,4928,31
1,2001,"CLE",4913,31614,31
1,2001,"CLL",217,2983,31
1,2001,"CLT",11217,12750,31
1,2001,"CMH",3532,26717,31
1,2001,"CMI",170,2285,31
1,2001,"COS",1011,8443,31
1,2001,"CRP",475,7110,31
1,2001,"CRW",93,267,31
1,2001,"CVG",5956,27824,31
1,2001,"DAB",186,684,31
1,1990,"MKE",2171,10566,31
1,1990,"MLB",473,4156,31
1,2004,"MOD",116,1001,31
1,2004,"MOT",96,856,31
1,2004,"MQT",52,2061,31
1,2004,"MRY",625,-997,31
1,2004,"MSN",772,10145,31
1,2004,"MSO",302,5380,31
1,2004,"MSP",12200,93676,31
1,2004,"MSY",4484,25468,31
1,2004,"MTJ",275,2730,31
1,2004,"COS",995,5201,31
1,2004,"CPR",276,4336,31
1,2004,"CRP",704,2079,31
1,2004,"CRW",394,1641,31
1,2004,"CSG",181,-740,31
1,2004,"CVG",17411,101368,31
1,2004,"DAB",343,1888,31
1,2004,"DAL",3774,8346,31
1,2004,"DAY",1284,14804,31
1,2004,"DBQ",93,3457,31
1,2004,"DCA",7531,23904,31
1,2004,"DEN",12719,91514,31
1,2004,"DFW",29315,154884,31
1,2004,"DHN",150,-201,31
1,2004,"DLG",13,449,31
1,2004,"DLH",60,513,31
1,2004,"DRO",58,1051,31
1,2004,"PIE",216,2457,31
1,2004,"PIH",160,2541,31
1,2004,"PIT",5422,24388,31
1,2004,"PNS",583,2865,31
1,2004,"PSC",312,5243,31
1,2004,"PSG",62,285,31
1,2004,"PSP",1181,6573,31
1,2004,"PVD",2368,10701,31
1,2004,"PWM",886,10755,31
1,2004,"RAP",404,4186,31
1,1988,"SPN",88,1339,31
1,1988,"SRQ",965,17877,31
1,1988,"STL",10934,135523,31
1,1988,"STT",297,5805,31
1,2001,"HPN",641,5134,31
1,2001,"HRL",451,6129,31
1,2001,"HSV",569,2574,31
1,2001,"IAD",4590,10828,31
1,2001,"IAH",11203,44603,31
1,2001,"ICT",713,4098,31
1,2003,"ORD",31014,139914,31
1,2004,"FNT",512,8026,31
1,2004,"FSD",524,9355,31
1,2004,"FSM",148,419,31
1,2004,"FWA",605,10660,31
1,2004,"GEG",1154,15660,31
1,2004,"GFK",87,748,31
1,2004,"GGG",93,-1,31
1,2004,"GJT",362,4404,31
1,2004,"GNV",207,-1210,31
1,2004,"GPT",473,497,31
1,2004,"GRB",529,6371,31
1,2004,"GRR",1449,21143,31
1,2004,"GSO",1572,8534,31
1,2004,"GSP",1151,7903,31
1,2004,"GTF",298,3105,31
1,2004,"GTR",123,-248,31
1,2004,"GUC",45,141,31
1,2007,"ABE",502,6266,31
1,2007,"HDN",392,5901,31
1,2007,"HLN",154,2328,31
1,2007,"HNL",5717,-532,31
1,2007,"HOU",4629,20663,31
1,2007,"HPN",868,6910,31
1,2003,"RDM",240,1536,31
1,2003,"RDU",4437,20918,31
1,2007,"ADQ",53,789,31
1,2007,"AEX",347,2450,31
1,2003,"ROA",479,4596,31
1,2003,"ROC",1340,6300,31
1,2003,"RST",178,-364,31
1,2003,"RSW",1732,4363,31
1,2003,"SAN",6874,-3782,31
1,2003,"SAT",3228,-1462,31
1,2003,"SAV",663,2416,31
1,2003,"SBA",966,1281,31
1,2003,"SBN",284,15265,31
1,2004,"TVC",130,3201,31
1,2004,"TWF",234,4189,31
1,2004,"TXK",175,-245,31
1,2004,"TYR",285,771,31
1,2004,"TYS",1151,13550,31
1,2004,"VCT",86,524,31
1,2004,"VIS",58,220,31
1,2004,"VLD",123,-11,31
1,2004,"VPS",498,1714,31
1,2004,"WRG",62,-2,31
1,2004,"XNA",1021,7126,31
1,2004,"YAK",62,589,31
1,1995,"MOT",93,566,31
1,1995,"MRY",119,1050,31
1,1995,"MSN",328,2674,31
1,1995,"MSO",155,750,31
1,1995,"MSP",11060,18739,31
1,2000,"HNL",1048,4787,31
1,2000,"HOU",4723,28138,31
1,2000,"HPN",388,2913,31
1,2000,"HRL",349,1857,31
1,2000,"HSV",520,1501,31
1,1995,"BIS",120,1929,31
1,1995,"BNA",4000,18428,31
1,1995,"BOI",699,5825,31
1,1995,"BOS",8731,85523,31
1,1995,"BQN",62,307,31
1,1995,"BRO",61,623,31
1,1990,"MCO",6378,56372,31
1,1990,"MDT",541,2556,31
1,1990,"MDW",1907,9290,31
1,1990,"MEM",5562,5260,31
1,1990,"MFE",140,677,31
1,1990,"MFR",146,1292,31
1,1995,"BZN",186,672,31
1,1995,"CAE",555,4090,31
1,2001,"DAL",4264,17819,31
1,2001,"DAY",1072,5415,31
1,2001,"DBQ",115,1452,31
1,2001,"DCA",8372,27839,31
1,2001,"DEN",11474,57690,31
1,2001,"DFW",28165,111450,31
1,2001,"DLH",175,1776,31
1,2001,"DRO",31,395,31
1,2001,"DSM",738,4622,31
1,2001,"DTW",12640,16634,31
1,2001,"DUT",60,683,31
1,2004,"MYR",497,-769,31
1,2004,"OAK",5797,14491,31
1,2004,"OGG",1122,4169,31
1,2004,"OKC",1921,24715,31
1,2004,"OMA",1789,18516,31
1,2004,"OME",83,710,31
1,2004,"ONT",3044,11502,31
1,2004,"ORD",32715,866061,31
1,2004,"ORF",1982,19410,31
1,2004,"OTZ",82,1049,31
1,1995,"DTW",12502,87032,31
1,1995,"EGE",160,163,31
1,1995,"ELM",124,1172,31
1,2004,"PHF",437,61,31
1,2004,"PHL",9202,51997,31
1,2004,"PHX",14272,55376,31
1,2004,"PIA",342,6373,31
1,2001,"FWA",282,3556,31
1,2008,"FNT",794,7927,31
1,2008,"FSD",504,6864,31
1,2008,"FSM",239,802,31
1,2008,"FWA",528,8441,31
1,2008,"GEG",1369,14748,31
1,2008,"GFK",120,854,31
1,2004,"EKO",220,3421,31
1,2004,"ELP",1724,8158,31
1,2004,"ERI",75,1148,31
1,2004,"EUG",382,1644,31
1,2004,"EVV",465,5869,31
1,2004,"EWR",12751,110124,31
1,2004,"EYW",62,330,31
1,1995,"GUM",9,-192,31
1,1995,"HDN",145,773,31
1,1995,"HLN",93,1021,31
1,2004,"RST",169,2820,31
1,2004,"RSW",1904,15955,31
1,2003,"ONT",3051,4097,31
1,2004,"FLO",86,245,31
1,2007,"FSD",597,9242,31
1,2007,"FSM",183,1230,31
1,2007,"FWA",494,6155,31
1,2003,"ORF",1866,9492,31
1,2003,"OTZ",76,-22,31
1,2003,"OXR",151,299,31
1,2003,"PBI",2335,6890,31
1,2003,"PDX",4611,8501,31
1,2003,"PFN",245,2634,31
1,2003,"PHF",310,922,31
1,2003,"PHL",9229,31806,31
1,2003,"PHX",14785,72159,31
1,2003,"PIA",326,2684,31
1,2003,"PIE",149,67,31
1,2003,"PIH",160,548,31
1,2007,"GTF",247,4173,31
1,2007,"GTR",81,786,31
1,2007,"GUC",182,2064,31
1,2001,"ABE",514,1525,31
1,2001,"ABI",244,3151,31
1,2001,"ABQ",2999,28441,31
1,2001,"ACT",240,2528,31
1,2001,"ADQ",62,697,31
1,2001,"ALB",1428,12104,31
1,2001,"AMA",588,5548,31
1,2003,"RIC",1366,1561,31
1,2003,"RNO",2327,6297,31
1,2001,"APF",125,798,31
1,2007,"SMX",151,778,31
1,2007,"SNA",4430,15028,31
1,1988,"ALO",118,746,31
1,1988,"AMA",639,4224,31
1,1988,"ANC",1050,16189,31
1,1988,"APF",81,781,31
1,1988,"ATL",22178,309090,31
1,1988,"ATW",146,1075,31
1,1988,"AUS",2389,18788,31
1,1988,"AVL",184,3998,31
1,1988,"AVP",174,1911,31
1,1988,"AZO",318,4310,31
1,1992,"CSG",85,710,31
1,1992,"CVG",5869,27133,31
1,1992,"DAB",487,4130,31
1,1992,"DAL",3469,-4226,31
1,1992,"DAY",1715,5750,31
1,1992,"DCA",7108,23585,31
1,1992,"DEN",12031,62219,31
1,1992,"DET",335,-1147,31
1,1992,"DFW",21720,215639,31
1,2004,"BGR",401,4292,31
1,2004,"BHM",1838,9659,31
1,2004,"BIL",408,5696,31
1,2004,"BIS",185,818,31
1,2004,"BMI",186,3625,31
1,2004,"BNA",4983,23187,31
1,2004,"BOI",1260,14554,31
1,2004,"BOS",10133,38887,31
1,2004,"BPT",132,367,31
1,2004,"BQK",114,435,31
1,2004,"BQN",31,-21,31
1,2005,"BOI",1326,18576,31
1,2005,"BOS",10849,137067,31
1,2005,"BPT",280,-339,31
1,2005,"BQK",118,845,31
1,2005,"BQN",62,595,31
1,2005,"BRO",143,935,31
1,2005,"BRW",53,209,31
1,2005,"BTM",126,473,31
1,2005,"BTR",713,2986,31
1,2005,"BTV",653,9796,31
1,2005,"BUF",2332,30251,31
1,2005,"BUR",2254,24635,31
1,1995,"CAK",124,915,31
1,1995,"CDV",62,859,31
1,1995,"CHA",306,1740,31
1,1995,"CHS",1019,7006,31
1,1995,"CID",389,4194,31
1,1995,"CLE",6317,67149,31
1,1995,"CLT",11945,81420,31
1,1995,"CMH",3385,33440,31
1,1995,"COS",824,5385,31
1,1995,"CRP",450,4276,31
1,1995,"CRW",209,1473,31
1,2001,"EGE",285,-5,31
1,2001,"ELM",120,608,31
1,2001,"ELP",1918,15956,31
1,2001,"ERI",124,521,31
1,2001,"EUG",186,824,31
1,2001,"EVV",143,3279,31
1,2001,"EWR",10564,73431,31
1,2001,"EYW",310,3975,31
1,2001,"FAI",412,2609,31
1,2001,"FAR",183,788,31
1,2001,"FAT",274,2039,31
1,2001,"FAY",93,-73,31
1,2001,"FCA",124,-558,31
1,2001,"FLL",4812,41434,31
1,2001,"FNT",118,315,31
1,2001,"FSD",272,-475,31
1,2001,"FSM",275,1529,31
1,1995,"EVV",89,628,31
1,1995,"EWR",10628,117586,31
1,1995,"FAI",335,2049,31
1,1995,"FAR",182,1719,31
1,1995,"FAT",276,4610,31
1,1995,"FAY",182,1464,31
1,1995,"FCA",65,910,31
1,1995,"FLL",3478,29505,31
1,1995,"FNT",62,577,31
1,1995,"FSD",337,3025,31
1,1995,"FWA",271,1311,31
1,2004,"RDD",184,97,31
1,2004,"RDM",205,496,31
1,2004,"RDU",4660,34320,31
1,2004,"FAI",396,5834,31
1,2004,"FAR",328,4124,31
1,2004,"FAT",1124,5523,31
1,2004,"FAY",148,-302,31
1,2004,"FCA",232,3026,31
1,2004,"FLL",5418,46231,31
1,2007,"FNT",626,8503,31
1,2008,"HDN",421,4620,31
1,2008,"HHH",67,416,31
1,2008,"HLN",137,1511,31
1,2008,"HNL",5659,3240,31
1,2008,"HOU",4818,24821,31
1,2008,"HPN",879,9459,31
1,2008,"HRL",409,3572,31
1,2008,"HSV",902,8582,31
1,2001,"JAC",128,1326,31
1,2001,"JAN",886,4364,31
1,2001,"JAX",2387,11111,31
1,2001,"JFK",5571,65351,31
1,2001,"JNU",310,2291,31
1,2001,"KOA",728,670,31
1,2001,"KTN",186,1939,31
1,2001,"LAN",209,368,31
1,2001,"LAS",11666,110844,31
1,2001,"LAW",215,1542,31
1,2001,"LAX",20625,137429,31
1,2001,"LBB",747,6391,31
1,2001,"LEX",273,2489,31
1,2001,"LFT",181,352,31
1,2001,"LGA",11062,120363,31
1,2001,"LGB",262,1785,31
1,2001,"LIH",823,-184,31
1,2001,"LIT",1359,7965,31
1,2001,"LNK",182,1254,31
1,2001,"LRD",153,1981,31
1,2001,"LSE",202,1003,31
1,2001,"MAF",648,5826,31
1,2001,"MBS",322,785,31
1,2001,"MCI",5316,29459,31
1,2001,"MCO",9162,58059,31
1,2001,"MDT",586,3017,31
1,2001,"MDW",4255,20548,31
1,2001,"MEM",4908,5711,31
1,2001,"MFE",333,1881,31
1,2001,"MFR",124,1141,31
1,2001,"MHT",1272,10110,31
1,2001,"MIA",7174,47979,31
1,2001,"MKE",1632,11788,31
1,2001,"MLB",124,1313,31
1,2001,"MLI",181,1276,31
1,2001,"MLU",186,1056,31
1,2001,"MOB",370,3107,31
1,2001,"MOT",93,-34,31
1,2001,"MRY",182,1697,31
1,2001,"MSN",589,5091,31
1,2001,"MSO",157,-52,31
1,2001,"MSP",12026,-2006,31
1,2001,"MSY",4468,21673,31
1,2001,"MTJ",70,-306,31
1,2001,"MYR",189,291,31
1,1993,"FAR",282,1089,31
1,1993,"FAT",347,5829,31
1,1993,"FAY",254,1659,31
1,1993,"FCA",61,1107,31
1,1993,"FLL",2897,22316,31
1,2007,"BRO",193,2086,31
1,2007,"BRW",62,313,31
1,2007,"BTM",62,728,31
1,2007,"BTR",972,9791,31
1,2007,"BTV",552,7495,31
1,2007,"BUF",2377,27807,31
1,2007,"BUR",2699,19006,31
1,1995,"BRW",79,882,31
1,1995,"BTR",424,2147,31
1,1995,"BTV",279,2118,31
1,1995,"BUF",1992,11124,31
1,1995,"BUR",2586,29183,31
1,1995,"BWI",6350,58438,31
1,2007,"CEC",86,2097,31
1,2005,"BWI",8801,79193,31
1,2005,"BZN",442,4158,31
1,2005,"CAE",1136,7166,31
1,2005,"CAK",825,10849,31
1,2005,"CDC",64,14,31
1,2005,"CDV",62,622,31
1,2005,"CEC",85,-79,31
1,2005,"CHA",440,3728,31
1,2005,"CHO",186,1620,31
1,2005,"CHS",1359,2948,31
1,2005,"CIC",92,267,31
1,1995,"CSG",89,302,31
1,1995,"CVG",5835,30595,31
1,1995,"DAB",372,3025,31
1,1995,"DAL",3950,25868,31
1,1995,"DAY",1384,10770,31
1,1995,"DCA",7730,46554,31
1,1995,"DEN",11446,30401,31
1,1995,"DFW",23076,175155,31
1,1995,"DLG",21,159,31
1,1995,"DLH",155,75,31
1,1995,"DRO",31,359,31
1,1995,"DSM",790,7578,31
1,2007,"DEN",20057,266153,31
1,2007,"DFW",25391,281582,31
1,1995,"ELP",2423,23153,31
1,1995,"ERI",124,1720,31
1,1995,"EUG",186,1776,31
1,2005,"DAY",1286,16730,31
1,2005,"DBQ",113,2268,31
1,2005,"DCA",8061,70083,31
1,2005,"DEN",12687,145933,31
1,2005,"DFW",27392,146853,31
1,2005,"DHN",187,2116,31
1,2005,"DLG",13,134,31
1,2004,"EGE",291,4473,31
1,1996,"ALB",979,15180,31
1,2008,"GGG",93,966,31
1,2008,"GJT",390,2584,31
1,2008,"GNV",171,1806,31
1,2008,"GPT",733,5930,31
1,2008,"GRB",678,13828,31
1,2004,"RIC",1420,10249,31
1,2004,"RNO",2630,20962,31
1,2004,"ROA",477,1068,31
1,2004,"ROC",1514,26703,31
1,1995,"GTF",217,548,31
1,1995,"GUC",49,590,31
1,2008,"GUC",95,1889,31
1,1990,"RIC",1406,11106,31
1,1990,"RNO",1482,11987,31
1,1990,"ROA",330,2977,31
1,1990,"ROC",1750,18258,31
1,1990,"ROR",51,434,31
1,1990,"RST",242,330,31
1,2007,"GEG",1176,16762,31
1,2007,"GFK",120,941,31
1,2007,"GGG",93,779,31
1,2007,"GJT",459,8476,31
1,2007,"GNV",170,3342,31
1,2007,"GPT",554,3471,31
1,2007,"GRB",754,8203,31
1,2007,"GRK",450,3090,31
1,2007,"GRR",1388,16535,31
1,2007,"GSO",1398,12401,31
1,2007,"GSP",1089,13559,31
1,2006,"PIH",155,500,31
1,2006,"PIT",3854,12760,31
1,2006,"PNS",732,6956,31
1,2006,"PSC",198,2092,31
1,2006,"PSE",31,-148,31
1,2006,"PSG",62,885,31
1,2006,"PSP",1217,10944,31
1,2007,"HRL",488,3944,31
1,2007,"HSV",684,5502,31
1,2007,"HTS",54,-70,31
1,2007,"IAD",8572,50873,31
1,2007,"IAH",18438,129573,31
1,2007,"ICT",1255,17132,31
1,2007,"IDA",269,2933,31
1,2007,"ILG",57,-472,31
1,2007,"ILM",270,2868,31
1,2007,"IND",3629,33895,31
1,2007,"IPL",117,2724,31
1,2007,"ISO",8,64,31
1,2007,"ISP",1067,-2979,31
1,2003,"SBP",511,-155,31
1,2003,"SCC",39,-44,31
1,2003,"SCE",124,2259,31
1,2003,"SDF",1787,4356,31
1,2003,"SEA",8325,11230,31
1,2003,"SFO",10474,30994,31
1,2003,"SGF",428,1853,31
1,2003,"SGU",297,1215,31
1,2003,"SHV",710,-1733,31
1,2003,"SIT",93,269,31
1,2003,"SJC",5173,-4846,31
1,2003,"SJT",181,-132,31
1,2004,"YUM",123,-156,31
1,2007,"LGB",1146,8903,31
1,2007,"LIH",1381,-1749,31
1,2007,"LIT",1426,13632,31
1,2007,"LNK",366,6567,31
1,2007,"LRD",250,3101,31
1,1995,"MSY",4485,37176,31
1,1995,"MTJ",11,13,31
1,1995,"MYR",186,1547,31
1,1995,"OAJ",93,672,31
1,1995,"OAK",5393,75341,31
1,1995,"OGG",220,3345,31
1,2000,"IAD",6607,36184,31
1,2000,"IAH",10900,44668,31
1,2000,"ICT",508,3500,31
1,2000,"ILM",186,721,31
1,2000,"IND",2885,21651,31
1,2000,"ISP",581,3538,31
1,2000,"ITH",114,1642,31
1,2000,"JAC",129,1246,31
1,2000,"JAN",784,4479,31
1,2000,"JAX",2030,14393,31
1,2000,"JFK",3597,23246,31
1,2007,"CHA",431,3742,31
1,2007,"CHO",136,1509,31
1,2007,"CHS",1180,10902,31
1,2007,"CIC",113,1714,31
1,2007,"CID",973,14057,31
1,2007,"CLD",229,1978,31
1,2007,"CLE",6982,49612,31
1,2007,"CLL",162,835,31
1,2007,"CLT",10399,89107,31
1,2007,"CMH",3437,35680,31
1,2007,"CMI",211,6132,31
1,2005,"CID",631,8044,31
1,2005,"CLD",177,358,31
1,2005,"CLE",7196,86138,31
1,2005,"CLL",339,1422,31
1,2005,"CLT",9472,45996,31
1,2005,"CMH",3373,39828,31
1,2005,"CMI",301,6632,31
1,2005,"COD",62,1498,31
1,2005,"COS",1264,11694,31
1,2005,"CPR",277,2595,31
1,2005,"CRP",745,3738,31
1,2005,"CRW",497,3243,31
1,2005,"CSG",186,1509,31
1,2005,"CVG",18052,144117,31
1,2005,"CYS",1,NA,31
1,2005,"DAB",312,2161,31
1,2005,"DAL",3684,14859,31
1,2007,"DLH",174,990,31
1,2007,"DRO",375,4944,31
1,2007,"DSM",1548,21964,31
1,2007,"DTW",15054,137252,31
1,2007,"EGE",525,9980,31
1,2007,"EKO",149,1155,31
1,2007,"ELM",90,392,31
1,2007,"ELP",1878,19127,31
1,2007,"ERI",126,695,31
1,2007,"EUG",502,5834,31
1,2007,"EVV",468,4821,31
1,2007,"EWR",12979,262453,31
1,1995,"GEG",892,6904,31
1,1995,"GFK",120,253,31
1,2008,"GRK",360,2947,31
1,2008,"GRR",1276,17209,31
1,2008,"GSO",1083,13445,31
1,2008,"GSP",1000,12357,31
1,2008,"GTF",216,1502,31
1,2008,"GTR",81,393,31
1,2007,"FLO",56,571,31
1,1995,"TVC",89,305,31
1,1995,"TWF",8,-48,31
1,1995,"TYS",788,5193,31
1,1995,"VPS",93,616,31
1,1995,"WRG",62,437,31
1,1995,"YAK",62,191,31
1,2007,"RST",384,5648,31
1,2007,"RSW",2908,35810,31
1,2007,"SAN",7674,43693,31
1,2007,"SAT",3511,37690,31
1,2007,"SAV",1052,9425,31
1,2007,"SBA",1215,7572,31
1,2007,"SBN",302,4131,31
1,2007,"SBP",547,2353,31
1,2007,"SCC",62,265,31
1,2007,"SCE",67,283,31
1,2007,"SDF",1715,11263,31
1,2007,"SEA",8492,74160,31
1,2007,"SFO",10928,73419,31
1,2007,"SGF",899,14559,31
1,2007,"SGU",309,4091,31
1,2007,"SHV",803,8621,31
1,2007,"SIT",93,2081,31
1,2007,"SJC",5072,17515,31
1,2007,"SJT",155,885,31
1,2007,"SJU",2172,13258,31
1,2007,"SLC",12187,169801,31
1,2001,"ANC",1528,14211,31
1,2007,"SMF",4529,24001,31
1,2008,"BGR",207,2781,31
1,2008,"BHM",2043,10520,31
1,2008,"BIL",361,3883,31
1,2008,"BIS",221,795,31
1,2008,"BLI",31,-195,31
1,2008,"BMI",446,5820,31
1,2008,"BNA",4932,35167,31
1,2008,"BOI",1514,20148,31
1,2008,"BOS",9726,36813,31
1,2008,"BPT",39,156,31
1,2008,"BQK",61,147,31
1,2008,"BQN",124,789,31
1,2008,"BRO",107,1118,31
1,2008,"BRW",62,563,31
1,2008,"BTM",62,82,31
1,2008,"BTR",756,8065,31
1,2008,"BTV",582,3573,31
1,2008,"BUF",2049,18045,31
1,2008,"BUR",2798,31332,31
1,2008,"BWI",8889,41853,31
1,2008,"BZN",444,8247,31
1,2008,"CAE",921,16836,31
1,2008,"CAK",745,5472,31
1,2008,"CDC",49,562,31
1,2008,"CDV",62,2080,31
1,2008,"CEC",89,3162,31
1,2008,"CHA",378,4304,31
1,2008,"CHO",73,422,31
1,2007,"VPS",552,6306,31
1,2007,"WRG",62,285,31
1,2007,"XNA",1126,18558,31
1,2007,"YAK",62,791,31
1,2007,"YUM",302,4983,31
1,2008,"CLT",10745,60982,31
1,2008,"CMH",3159,32701,31
1,2008,"CMI",244,8196,31
1,2008,"CMX",31,701,31
1,2008,"COD",93,348,31
1,2008,"COS",1447,16157,31
1,2008,"CPR",301,-219,31
1,2008,"CRP",359,2202,31
1,2008,"CRW",258,1775,31
1,2008,"CSG",116,1008,31
1,2008,"CVG",8669,47967,31
1,2008,"CWA",120,2830,31
1,2008,"DAB",270,595,31
1,2008,"DAL",4717,23836,31
1,2008,"DAY",1229,11024,31
1,2008,"DBQ",120,2161,31
